Date;Open_normalized;High_normalized;Low_normalized;Close_normalized;Volume_normalized
17/05/2017 00.00;0.13545880179634998;0.13266871165644173;0.1301025281793288;0.13154123005382679;0.05856859722528077
18/05/2017 00.00;0.13208268305889098;0.1357361963190184;0.12927466089282302;0.1365735579832468;0.08162078837260515
19/05/2017 00.00;0.137115010988311;0.1393788343558282;0.13484684455199644;0.14160588591266682;0.06441973133670997
22/05/2017 00.00;0.14160588591266682;0.14164749488752557;0.13456027510666752;0.13517215020543363;0.07628275710195992
23/05/2017 00.00;0.1362869063923305;0.13714212678936605;0.13541998344265427;0.13768831417014366;0.04987667914556265
24/05/2017 00.00;0.13822976717520782;0.13631134969325154;0.13624785072916004;0.137115010988311;0.027049108125963443
26/05/2017 00.00;0.13934452336210465;0.14164749488752557;0.13764885690632364;0.14440870146829315;0.08319092710856639
29/05/2017 00.00;0.14440870146829315;0.1450025562372188;0.14210660383366236;0.142147338917731;0.026908170006606474
30/05/2017 00.00;0.142147338917731;0.14247827198364008;0.14045086926065084;0.14300729369048;0.012512662409160978
31/05/2017 00.00;0.14354874669554415;0.1450025562372188;0.1357065528879832;0.13545880179634998;0.046727593041180356
02/06/2017 00.00;0.13545880179634998;0.13995398773006135;0.1357065528879832;0.13908972194795682;0.0635630918299934
05/06/2017 00.00;0.14326209510462784;0.14164749488752557;0.1401642998153219;0.14160588591266682;0.0089209425236732
06/06/2017 00.00;0.1438353982864605;0.14640848670756645;0.14408074890148378;0.14829442303404783;0.04306099977978419
07/06/2017 00.00;0.14915437780679683;0.1536937627811861;0.14939820416480928;0.15558811351403;0.06687954195111209
08/06/2017 00.00;0.15558811351403;0.1601482617586912;0.15583009615996943;0.16062044144345;0.04940982162519269
09/06/2017 00.00;0.1614485460394305;0.1629601226993865;0.15777240017830987;0.15753097429690735;0.04361814578286721
12/06/2017 00.00;0.15781762588782366;0.158454754601227;0.15022607145131503;0.15670286970092684;0.026890552741686852
13/06/2017 00.00;0.15670286970092684;0.15621804703476483;0.15022607145131503;0.15781762588782366;0.04423475005505395
14/06/2017 00.00;0.1611618944485142;0.16855189161554193;0.16028784308730815;0.16759563015574735;0.09010350143140278
15/06/2017 00.00;0.16899703793356052;0.16743353783231082;0.16140227981914285;0.1614485460394305;0.029797401453424355
16/06/2017 00.00;0.16342325699907634;0.16436605316973416;0.15583009615996943;0.15558811351403;0.04411363135873156
19/06/2017 00.00;0.15781762588782366;0.1565056237218814;0.1569445328918041;0.15810427747874;0.027996036115393086
20/06/2017 00.00;0.1611618944485142;0.15986068507157464;0.1597465452461313;0.16173519763034686;0.014230345738824047
21/06/2017 00.00;0.16173519763034686;0.16350332310838445;0.160860981977966;0.16507946619103736;0.025754239154371285
22/06/2017 00.00;0.16507946619103736;0.1629601226993865;0.1524549449149844;0.15893238207472052;0.04207002862805549
03/07/2017 00.00;0.15612956651909418;0.1657719836400818;0.15637139400114627;0.1645380131859732;0.05788813036776041
04/07/2017 00.00;0.16593942096378636;0.16631518404907975;0.16168884926447175;0.16284995381724368;0.01612420171768333
05/07/2017 00.00;0.16313660540816002;0.16462167689161555;0.16168884926447175;0.16284995381724368;0.04259634441752918
06/07/2017 00.00;0.1645380131859732;0.16743353783231082;0.16477743106412787;0.17011179412045738;0.055756441312486235
07/07/2017 00.00;0.17068509730229003;0.16800869120654396;0.1689486085461377;0.16957034111539318;0.01638185421713279
10/07/2017 00.00;0.16845558492849635;0.16743353783231082;0.1675476023689741;0.16928368952447687;0.005428319753358291
11/07/2017 00.00;0.16928368952447687;0.17475076687116564;0.16952174743679552;0.17402936586298054;0.03048887910151949
12/07/2017 00.00;0.1746026690448132;0.1800549591002045;0.174839202700121;0.18157785775711055;0.037339792997137196
13/07/2017 00.00;0.18157785775711055;0.1828668200408998;0.1787556517862829;0.1854954294996337;0.03581810173970491
14/07/2017 00.00;0.1854954294996337;0.1856786809815951;0.18432783544545628;0.1852087779087174;0.023637965205901782
17/07/2017 00.00;0.1852087779087174;0.1865094580777096;0.18544227217729095;0.1885848966461764;0.024924025545034135
18/07/2017 00.00;0.1885848966461764;0.18596625766871167;0.18267210087244476;0.18243781252985955;0.012853996916978638
19/07/2017 00.00;0.18409402172182054;0.2025178936605317;0.18432783544545628;0.20145236806064273;0.05371724289804008
20/07/2017 00.00;0.2017071694747906;0.20785403885480572;0.19887919505826912;0.20702614899512692;0.05485355648535565
21/07/2017 00.00;0.20871420836385643;0.20616053169734153;0.1997070623447749;0.2019938210657069;0.03439330543933054
24/07/2017 00.00;0.2019938210657069;0.20053680981595093;0.19413487868560148;0.19976430869191325;0.015956837700946927
25/07/2017 00.00;0.1986495525050164;0.19606339468302658;0.18993186015411068;0.19473198076249323;0.028592820964545254
26/07/2017 00.00;0.1986495525050164;0.19913087934560328;0.19384830924027255;0.19753479631811957;0.016765029729134552
27/07/2017 00.00;0.1991910055100806;0.19772494887525563;0.19244730306310895;0.19473198076249323;0.012369522131689055
28/07/2017 00.00;0.1936172245755964;0.19382668711656442;0.19244730306310895;0.19501863235340955;0.015157454305219115
31/07/2017 00.00;0.19501863235340955;0.19242075664621677;0.1874164172451124;0.18912634965124056;0.037531380753138076
01/08/2017 00.00;0.18912634965124056;0.19913087934560328;0.18935872126345285;0.1994776571009969;0.04577185641929091
02/08/2017 00.00;0.1994776571009969;0.19887525562372188;0.19607718270394192;0.19807624932318374;0.04724510019819423
03/08/2017 00.00;0.19807624932318374;0.19548824130879344;0.19273387250843788;0.1936172245755964;0.011697863906628496
04/08/2017 00.00;0.1936172245755964;0.19465746421267893;0.19216073361778005;0.19584673694939006;0.04097775820303898
07/08/2017 00.00;0.1969614931362869;0.19913087934560328;0.19327517034961472;0.19584673694939006;0.03701167143800925
08/08/2017 00.00;0.19724814472720323;0.19465746421267893;0.18853085397694708;0.19081440901997007;0.020079277692138294
09/08/2017 00.00;0.19081440901997007;0.19155802658486706;0.18993186015411068;0.19164251361595055;0.018760184981281656
10/08/2017 00.00;0.1919291652068669;0.1893213190184049;0.188817423422276;0.19081440901997007;0.0355582470821405
11/08/2017 00.00;0.19081440901997007;0.18820296523517382;0.18824428453161815;0.1885848966461764;0.012217573221757322
14/08/2017 00.00;0.18912634965124056;0.18877811860940696;0.18518754378144303;0.1885848966461764;0.02710416207883726
15/08/2017 00.00;0.18912634965124056;0.19184560327198363;0.18907215181812392;0.19390387616651272;0.025672759304118036
16/08/2017 00.00;0.19390387616651272;0.1929639570552147;0.19327517034961472;0.19473198076249323;0.022100858841664833
18/08/2017 00.00;0.1969614931362869;0.19577581799591;0.19467617652677832;0.19556008535847375;0.02835719004624532
21/08/2017 00.00;0.19556008535847375;0.19382668711656442;0.18824428453161815;0.1894130012421569;0.01732658004844748
22/08/2017 00.00;0.19024110583813741;0.19015209611451941;0.18853085397694708;0.1894130012421569;0.035172869412023786
23/08/2017 00.00;0.19024110583813741;0.19101482617586912;0.18853085397694708;0.19024110583813741;0.03365778462893636
24/08/2017 00.00;0.19024110583813741;0.1893213190184049;0.18907215181812392;0.19164251361595055;0.02720986566835499
25/08/2017 00.00;0.1919291652068669;0.1913024028629857;0.18964529070878175;0.1894130012421569;0.02823166703369302
28/08/2017 00.00;0.1894130012421569;0.18903374233128833;0.1863019805132777;0.18632353409561422;0.028757982823166703
29/08/2017 00.00;0.18912634965124056;0.19155802658486706;0.17818251289562503;0.18017644997929738;0.05644571680246642
30/08/2017 00.00;0.18243781252985955;0.18091768916155418;0.1731516270776285;0.1729146096760837;0.060907289143360493
31/08/2017 00.00;0.17348791285791637;0.18063011247443764;0.17372476596828632;0.18297926553492372;0.0445628716141819
04/09/2017 00.00;0.18409402172182054;0.18232361963190183;0.17818251289562503;0.1779469376055037;0.011968729354767673
05/09/2017 00.00;0.1779469376055037;0.17839340490797545;0.17649493727313253;0.17852024078733636;0.01575864347060119
06/09/2017 00.00;0.18017644997929738;0.1800549591002045;0.17929694962745973;0.1818645093480269;0.02795639726932394
07/09/2017 00.00;0.18157785775711055;0.18117331288343558;0.17789594345029613;0.1796349969742332;0.03967848491521691
08/09/2017 00.00;0.1796349969742332;0.18427275051124745;0.17987008851811756;0.1852087779087174;0.01339352565514204
11/09/2017 00.00;0.1852087779087174;0.19184560327198363;0.18544227217729095;0.19415867758066058;0.02758643470601189
12/09/2017 00.00;0.19473198076249323;0.19746932515337423;0.19133286633127428;0.1911010606108864;0.039581589958159
13/09/2017 00.00;0.19138771220180273;0.19072724948875255;0.16980831688212444;0.1818645093480269;0.07712398150187183
14/09/2017 00.00;0.1818645093480269;0.1820360429447853;0.1745526332547921;0.18355256871675638;0.05141158335168465
15/09/2017 00.00;0.18355256871675638;0.1836975971370143;0.18152582309112908;0.18578208109055006;0.01954195111208985
18/09/2017 00.00;0.18578208109055006;0.18762781186094069;0.1860154110679488;0.19024110583813741;0.012475225721206783
19/09/2017 00.00;0.19024110583813741;0.18877811860940696;0.18824428453161815;0.19138771220180273;0.01476326800264259
20/09/2017 00.00;0.19250246838869955;0.18989647239263804;0.18572884162261988;0.18606873268146637;0.01160096894957058
22/09/2017 00.00;0.18606873268146637;0.18989647239263804;0.1849009743361141;0.18632353409561422;0.018392424576084563
25/09/2017 00.00;0.18801159346434373;0.18539110429447853;0.18349996815895053;0.18355256871675638;0.01794979079497908
26/09/2017 00.00;0.18355256871675638;0.18174846625766872;0.174839202700121;0.17514412204987737;0.032662409160977755
27/09/2017 00.00;0.17514412204987737;0.1752939672801636;0.1731516270776285;0.17488932063572954;0.0309953754679586
28/09/2017 00.00;0.17488932063572954;0.1836975971370143;0.1731516270776285;0.18297926553492372;0.04101299273287822
29/09/2017 00.00;0.18578208109055006;0.1893213190184049;0.1832133987136216;0.1919291652068669;0.044976877339793
02/10/2017 00.00;0.1919291652068669;0.19325153374233128;0.1846144048907852;0.1846673249036532;0.029070689275489982
03/10/2017 00.00;0.18689683727744688;0.18510352760736196;0.18292682926829268;0.1843806733127369;0.02524554062981722
04/10/2017 00.00;0.18632353409561422;0.19043967280163598;0.18544227217729095;0.1877249418734274;0.0641951112089848
05/10/2017 00.00;0.18912634965124056;0.1893213190184049;0.18853085397694708;0.18998630442398956;0.014487998238273509
06/10/2017 00.00;0.19081440901997007;0.1913024028629857;0.1902184295994396;0.1919291652068669;0.02570138735961242
09/10/2017 00.00;0.19250246838869955;0.19184560327198363;0.1916194357766032;0.19304392139376372;0.009006826690156353
10/10/2017 00.00;0.19304392139376372;0.19325153374233128;0.19216073361778005;0.19333057298468007;0.01491301475445937
11/10/2017 00.00;0.1936172245755964;0.1985876789366053;0.19216073361778005;0.19778959773226742;0.052842986126403875
12/10/2017 00.00;0.19976430869191325;0.2027735173824131;0.19776475832643445;0.2019938210657069;0.02592380532922264
13/10/2017 00.00;0.2019938210657069;0.20111196319018404;0.1969050499904477;0.19807624932318374;0.01586654921823387
16/10/2017 00.00;0.20087906487881008;0.20223031697341512;0.1983060561676113;0.20479663662133324;0.016842105263157894
17/10/2017 00.00;0.2059113928082301;0.20756646216768918;0.2039100808762657;0.20814090518202377;0.03339572781325699
18/10/2017 00.00;0.2084275567729401;0.20810966257668712;0.202795644144431;0.20648469599006275;0.014452763708434265
19/10/2017 00.00;0.20871420836385643;0.21456416155419222;0.2081130994077565;0.21568939707615378;0.0341951112089848
20/10/2017 00.00;0.21568939707615378;0.21315823108384457;0.20782652996242756;0.21543459566200593;0.03788592820964545
